Ensembl	GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII
ENSG00000127838.14	PNKD	17.4192	22.25175	8.1121	9.30927484203e-05	1.07781944203e-41	9.03144915908e-23
ENSG00000082805.20	ERC1	4.2783	8.0093	7.29485	7.69683982593e-34	0.000122788516132	9.38798257929e-33
ENSG00000104517.13	UBR5	3.8819	7.26405	7.6132	4.25779975341e-36	0.118594961116	5.19374139958e-41
ENSG00000135346.9	CGA	0.0131	0.2459	0.00595	0.563930439635	0.746722475663	0.435681268139
ENSG00000110076.19	NRXN2	3.1919	1.2072	1.99415	5.13567063478e-10	2.24549720064e-06	0.000524249693419
ENSG00000183347.15	GBP6	0.0537	0.021	0.0676	1.7897572944e-07	3.15409594221e-10	0.237369332208
ENSG00000179144.5	GIMAP7	33.2823	15.0523	36.4309	1.35041375382e-13	2.06377299465e-16	0.55485136337
ENSG00000183153.7	GJD3	0.8886	0.81845	0.737	0.0021763094075	0.21344110922	0.0149454914972
ENSG00000164054.15	SHISA5	47.1499	27.56275	30.45055	5.4667502549e-24	0.702900429849	7.70066567274e-31
ENSG00000102125.16	TAZ	6.7794	1.92	2.8458	1.83626886279e-28	8.00370950789e-11	3.23279247592e-28
ENSG00000198464.14	ZNF480	4.0555	4.59335	4.821	0.00315376827778	0.00238178521946	2.00641827386e-09
ENSG00000230797.3	YY2	0.2764	0.20185	0.2997	5.17054491774e-05	1.40175602312e-07	0.0191865646734
ENSG00000065911.13	MTHFD2	1.8498	0.8671	1.66515	8.19199522901e-09	1.56722732518e-09	0.0150760797757
ENSG00000171204.13	TMEM126B	18.2589	13.8241	14.32615	0.000155448274354	0.800853547419	4.77081452597e-06
ENSG00000180815.14	MAP3K15	0.053	1.5444	0.0578	1.12591680164e-43	2.01726135275e-28	0.542957793068
ENSG00000066322.15	ELOVL1	35.1867	28.6337	27.47415	7.89271029812e-10	0.00342879343066	1.64504639252e-21
ENSG00000141965.5	FEM1A	0.3242	0.15185	0.24315	5.77522389818e-16	8.64398711029e-11	1.8868554346e-05
ENSG00000109323.11	MANBA	4.2851	3.65395	5.2097	3.27791161631e-05	5.33719043788e-17	3.61765684407e-06
ENSG00000103351.13	CLUAP1	3.2926	3.66125	3.2344	0.0231002622778	0.000620564158668	0.445936342401
ENSG00000149948.14	HMGA2	0.0107	0.01545	0.0066	0.184525804802	0.434620353216	0.207068298282
ENSG00000187151.7	ANGPTL5	0.021	0.0272	0.01855	0.881420739589	0.953737198451	0.817578983128
ENSG00000171700.14	RGS19	11.2174	2.43375	6.2868	7.71992497374e-40	1.01947860821e-18	1.04065074778e-21
ENSG00000005469.12	CROT	3.3252	8.8545	4.03665	1.27563830262e-52	3.08097858133e-34	0.000545041280044
ENSG00000100601.10	ALKBH1	4.0137	3.92035	4.28425	0.0414400729277	0.000501619686028	0.327535869734
ENSG00000103507.14	BCKDK	36.2575	17.00655	24.40645	1.80169042185e-21	7.05961469538e-08	6.95604098988e-17
ENSG00000109321.11	AREG	2.1844	1.136	2.2101	0.0719784484029	0.0799240397196	0.367097674521
ENSG00000041515.16	MYO16	0.0274	0.07745	0.0272	0.699650689531	0.59614791482	0.35503369394
ENSG00000175356.14	SCUBE2	0.3235	0.3122	0.2952	0.121032603344	0.0815978435215	0.347192604848
ENSG00000147168.13	IL2RG	5.3968	0.9802	1.9629	9.00515174867e-12	1.33847138177e-06	4.02975437166e-12
ENSG00000140350.15	ANP32A	19.5389	18.5043	16.924	0.0958658486206	0.000973149977203	3.02495644556e-07
ENSG00000122741.16	DCAF10	4.4115	7.44865	6.27075	7.45670221022e-33	0.254171101596	5.80983626694e-16
ENSG00000178828.7	RNF186	8.9861	4.42645	6.03755	0.0266296149517	0.823018367806	0.0136568932537
ENSG00000257727.6	CNPY2	1.2641	0.63715	0.7464	1.06460466389e-11	0.000535845916808	4.26665272524e-11
ENSG00000160685.13	ZBTB7B	14.699	9.6321	12.5917	1.10345270701e-16	1.47987605773e-06	1.60388513965e-06
ENSG00000099203.7	TMED1	5.6464	5.99315	4.2914	0.785670557613	1.27747876356e-10	1.83274969659e-05
ENSG00000112293.15	GPLD1	0.214	0.4197	0.34855	0.171904929517	0.711198184863	0.143755053637
ENSG00000221986.7	MYBPHL	0.0178	0.01185	0.01535	0.00257735083546	0.0537875010787	0.0170401247776
ENSG00000112695.11	COX7A2	50.7862	47.22395	29.1287	0.191305037557	4.38624184754e-11	0.000476530591011
ENSG00000131435.13	PDLIM4	2.6097	2.4249	1.30695	0.00465129971147	0.324329675462	0.00443020222995
ENSG00000249222.1	ATP5L2	0.0509	0.02265	0.04045	0.000262689344787	0.0540678443935	0.0484284333294
ENSG00000196418.12	ZNF124	0.9699	1.2134	1.31675	0.113364758675	0.039700101902	0.000892631716356
ENSG00000187553.10	CYP26C1	0.0145	0.0161	0.01075	0.0348200938721	0.764103174579	0.00970315425086
ENSG00000164379.7	FOXQ1	4.2515	7.4525	3.21925	0.00105859416743	3.89149388128e-14	6.30695263052e-05
ENSG00000166984.12	TCP10L2	0.0044	0.01565	0.00325	0.0283417296457	1.65093260496e-10	0.0639340369179
ENSG00000114204.15	SERPINI2	0.0072	0.0079	0.0068	0.0410556172613	0.203473213735	0.361076809508
ENSG00000130158.14	DOCK6	7.6424	3.62065	8.8038	6.14464427668e-17	4.26192842226e-19	0.250338439365
ENSG00000198574.6	SH2D1B	0.4861	0.22905	0.5941	2.44641087338e-08	1.34910724569e-12	0.213826347293
ENSG00000197021.9	CXorf40B	5.9954	4.96515	5.11	5.24679262983e-05	0.597374938737	2.1539924521e-07
ENSG00000105127.9	AKAP8	13.2149	7.45905	12.02565	4.10794362433e-16	1.07673523318e-23	0.00408046899688
ENSG00000006125.18	AP2B1	32.0168	55.3277	42.3887	1.22477178495e-50	9.41377623214e-16	1.35138289108e-17
ENSG00000171314.9	PGAM1	28.5663	20.03305	31.80865	1.78451678119e-06	1.79978151597e-12	0.420653109386
ENSG00000173641.18	HSPB7	0.7498	7.602	0.57885	4.24135340471e-16	4.36307425655e-15	0.4245832783
ENSG00000131437.16	KIF3A	2.7288	3.81035	3.93545	1.51320833119e-14	0.160957929227	7.02911275343e-17
ENSG00000109572.14	CLCN3	12.3087	21.8895	19.5096	5.49413252727e-33	0.00777195753828	1.02904612075e-22
ENSG00000119688.21	ABCD4	6.5378	4.80435	5.2209	3.29451975876e-08	0.172458794693	3.85192468801e-07
ENSG00000172243.18	CLEC7A	2.7396	0.5423	4.6229	2.97026499524e-16	1.11933504551e-17	3.62439361025e-06
ENSG00000068971.14	PPP2R5B	10.8063	7.77365	7.1044	4.63923912479e-08	0.00108159042348	7.48158102908e-16
ENSG00000166278.15	C2	4.0514	0.3118	1.6269	9.77075818095e-09	1.70486034466e-05	5.30743268989e-07
ENSG00000236699.9	ARHGEF38	0.164	1.0472	0.20895	6.93475509417e-20	0.000888383457782	0.00747908342174
ENSG00000107242.20	PIP5K1B	0.6035	3.40895	0.82635	9.00794235644e-38	1.96069092167e-15	0.00211086729805
ENSG00000215915.10	ATAD3C	2.3755	2.48295	1.12315	0.335737281527	6.52252997005e-15	3.50562040919e-08
ENSG00000166398.14	KIAA0355	6.4826	7.3725	9.74195	5.15819887592e-05	2.5517245414e-10	3.96107051671e-26
ENSG00000008128.23	CDK11A	0.3147	0.0956	0.13965	4.55723633609e-16	0.00162997836465	1.92042009761e-16
ENSG00000107872.13	FBXL15	7.3672	5.62095	3.1509	0.00250095203505	1.29702575876e-24	4.6549511654e-13
ENSG00000135698.10	MPHOSPH6	5.6721	4.60165	4.82365	5.01063517361e-07	0.0321492663312	0.000908792202972
ENSG00000166845.15	C18orf54	0.9438	0.7018	1.4289	0.000167815664405	3.5073703638e-16	3.65036997836e-09
ENSG00000103353.16	UBFD1	7.4561	9.69515	8.60345	9.6837203313e-07	0.0160793497718	0.000517560799099
ENSG00000075073.15	TACR2	0.2613	0.17025	0.21635	0.000201492823663	0.0170256178281	0.01041730041
ENSG00000196975.16	ANXA4	73.3029	20.42225	67.119	1.31154014892e-24	1.16508186682e-21	0.15273634027
ENSG00000124201.15	ZNFX1	10.0278	10.48475	13.53555	0.0445308923723	1.11876480765e-08	6.39630370818e-19
ENSG00000103546.18	SLC6A2	0.0033	0.10145	0.00275	0.0470071762562	0.000128514427054	0.806934897725
ENSG00000186687.16	LYRM7	3.9133	6.30265	6.21235	6.56206922557e-09	0.087038531567	2.83192302064e-13
ENSG00000143742.14	SRP9	54.2294	73.5377	56.0814	0.00244150937787	0.00200195975856	0.574378093976
ENSG00000134339.9	SAA2	0.1947	0.06375	0.0533	0.0386882990708	0.0895454546168	0.040287078553
ENSG00000135426.16	TESPA1	0.8814	0.1196	0.867	9.6707148996e-12	2.65377393195e-05	0.849731579224
ENSG00000178662.16	CSRNP3	0.3011	1.2549	0.54305	1.2786008442e-52	7.77680506207e-22	7.9835812135e-14
ENSG00000221836.3	OR2A5	0.0052	0.00525	0.00325	0.180176859875	0.180613063341	0.0882278346679
ENSG00000048740.18	CELF2	2.7183	1.66205	3.8221	5.80471948826e-08	6.65710239512e-12	2.56220243168e-06
ENSG00000128656.15	CHN1	0.9873	0.73015	1.0942	0.00865730179977	1.34206180832e-07	0.508769791482
ENSG00000163041.13	H3F3A	7.0973	7.1999	5.62125	0.217556737894	6.5642128734e-11	2.15319188246e-08
ENSG00000118492.17	ADGB	0.0065	0.01025	0.00845	0.00314940584183	0.120219444073	0.271927439135
ENSG00000175104.15	TRAF6	3.2177	3.8523	4.94435	2.55567585482e-07	1.09650180829e-11	5.22024337382e-33
ENSG00000173545.5	ZNF622	23.8282	15.0829	20.7285	5.93943364727e-14	3.60561307123e-09	0.00358178282933
ENSG00000108839.12	ALOX12	1.0792	0.42685	0.91405	1.70141572336e-16	1.94295137198e-12	0.239424380204
ENSG00000142156.15	COL6A1	71.0803	28.1449	46.7413	2.30145643554e-05	4.61710436073e-05	0.000587693312822
ENSG00000084674.15	APOB	0.3576	0.0931	0.3606	0.313123535535	0.360739003899	0.365949831005
ENSG00000116985.12	BMP8B	1.0909	0.67695	1.4893	6.02561093299e-05	1.03049864042e-09	0.399388120327
ENSG00000132855.5	ANGPTL3	0.4562	8.66255	0.89785	6.50351577071e-07	2.09299935931e-06	0.779284249706
ENSG00000128654.14	MTX2	20.4061	25.9628	17.0559	2.99601173938e-05	2.20689179335e-17	0.000328074405443
ENSG00000185942.13	NKAIN3	0.0042	0.04665	0.0033	6.39923200959e-19	9.83219340028e-06	0.137384431428
ENSG00000155868.8	MED7	5.8272	6.4012	5.42815	0.6350546908	0.00276594965552	0.0583715935839
ENSG00000154764.6	WNT7A	0.0161	0.355	0.01215	1.47159478243e-12	1.50956015252e-20	0.256159938911
ENSG00000087301.9	TXNDC16	2.341	3.7976	5.43335	7.00255194406e-16	3.46607736415e-05	2.26998014676e-28
ENSG00000085552.17	IGSF9	0.066	0.28155	0.0366	0.00376636628337	7.34350809098e-14	0.0596947717322
ENSG00000104671.8	DCTN6	12.8957	9.8013	11.0893	3.48149832554e-06	0.00478974108387	0.0386580513322
ENSG00000183346.9	C10orf107	0.9108	1.0498	0.81315	0.41970059841	0.185738976235	0.366251748228
ENSG00000065978.19	YBX1	120.0111	98.0714	92.4252	1.62990507552e-05	0.010761976641	7.3257348682e-12
ENSG00000153060.8	TEKT5	0.0479	0.0102	0.02055	2.22719145351e-06	0.000718734873688	3.20362733802e-06
ENSG00000088386.17	SLC15A1	0.6862	2.0203	0.3837	0.966086188926	0.0345473128241	0.063548147872
ENSG00000204428.12	LY6G5C	1.1117	0.60045	0.7332	8.03822009471e-18	0.00257975728356	9.04548605237e-17
ENSG00000165886.5	UBTD1	11.7342	12.99535	5.80495	0.000104559725221	7.42502713688e-24	4.17781380298e-23
ENSG00000244731.8	C4A	9.396	2.4308	12.08555	2.47213078285e-06	2.21725597726e-13	0.796467134207
ENSG00000149050.10	ZNF214	0.6465	0.91805	0.90135	1.22347653946e-08	0.381704084116	3.61516498036e-07
ENSG00000134265.13	NAPG	5.0728	8.2776	6.75235	1.05078165603e-17	0.148726079402	1.72988631244e-08
ENSG00000132522.16	GPS2	0.2553	0.05355	0.12415	2.12495677116e-12	1.48791257095e-10	3.45962837271e-08
ENSG00000154917.11	RAB6B	3.9027	3.4355	2.83765	0.0139355403187	0.461244240321	0.0351762689452
ENSG00000175857.8	GAPT	1.7066	0.2532	1.72595	1.29054405476e-12	1.50434265238e-10	0.978353003813
ENSG00000164405.11	UQCRQ	49.9138	33.10355	17.8808	0.0265939074724	1.02843191797e-08	0.000245881119896
ENSG00000020256.20	ZFP64	2.404	2.23265	2.73815	0.00274879095905	6.95950882069e-08	0.00210044572461
ENSG00000133302.13	ANKRD32	1.291	0.83205	1.6188	2.27968851427e-13	1.19849827259e-12	7.63314046965e-08
ENSG00000118017.4	A4GNT	0.3293	0.15635	0.40845	0.000161452593496	0.000391235932096	0.0955689202693
ENSG00000167083.7	GNGT2	2.2044	1.0922	1.79395	1.90148095086e-08	6.48820394822e-08	0.00122041091276
ENSG00000146399.2	TAAR1	0.0174	0.08145	0.0549	1.62353294978e-15	0.0156575301743	9.15576266003e-09
ENSG00000091409.15	ITGA6	22.3878	27.921	48.84865	0.0363721968621	1.52052011429e-09	3.05998248286e-19
ENSG00000151208.17	DLG5	2.1656	2.29545	3.205	0.108927006557	3.2337507795e-07	0.108284967432
ENSG00000078699.22	CBFA2T2	3.3155	3.61555	3.97055	0.775523547709	0.0548260194427	0.0386941651526
ENSG00000258429.2	PDF	0.176	0.1684	0.09065	0.0907533839823	0.020534704477	4.13497471877e-05
ENSG00000062038.14	CDH3	0.37	4.30215	0.20095	0.000125878786352	1.02786688614e-27	0.164555335819
ENSG00000165678.21	GHITM	77.3425	184.94505	87.4132	6.66624574702e-17	6.86575453736e-32	0.511163170837
ENSG00000164823.11	OSGIN2	7.038	8.23855	10.0756	0.128354470461	0.000199228153927	1.44857047721e-08
ENSG00000168477.19	TNXB	0.5915	1.9546	0.93135	4.32927178742e-14	2.30440334788e-05	0.000620533409102
ENSG00000177459.11	C8orf47	4.6488	3.42485	5.17675	0.000453304660339	0.000172289601038	0.965971096919
ENSG00000089692.9	LAG3	3.2707	0.23615	1.0632	4.27356958115e-09	0.00305816819497	1.48507616618e-05
ENSG00000129354.12	AP1M2	7.3521	39.587	2.98575	8.92978061319e-34	1.07264137392e-52	7.23483389875e-05
ENSG00000143390.18	RFX5	7.6844	9.7153	8.63245	0.00671494937985	0.373594113689	0.0449494114058
ENSG00000163357.11	DCST1	0.0809	0.01585	0.04335	0.000173224911957	5.37699827151e-09	0.00141666018301
ENSG00000134590.14	FAM127A	121.9277	78.2123	61.32065	1.01905049367e-13	1.4668634244e-08	1.29395796782e-31
ENSG00000196923.14	PDLIM7	14.9479	4.29145	6.94535	1.24614436234e-14	0.00141011625993	1.54647675469e-15
ENSG00000197905.10	TEAD4	11.4626	4.9748	6.96605	6.9578966236e-17	7.25150313752e-05	6.86809578423e-15
ENSG00000187764.11	SEMA4D	4.515	5.89875	4.7147	0.000426047840745	0.00561587667655	0.267321759947
ENSG00000135390.21	ATP5G2	111.4884	59.4509	52.9505	8.31580587851e-22	0.00887407753027	3.26557001943e-35
ENSG00000002933.9	TMEM176A	229.7894	62.84995	131.7698	4.99990743431e-18	4.77821899432e-10	2.81840473456e-13
ENSG00000138640.15	FAM13A	8.2509	6.31275	10.69535	3.0550344127e-05	1.25437622864e-14	7.98930597824e-07
ENSG00000204569.10	PPP1R10	21.4147	19.67	18.37485	0.0135859014857	0.898149890293	0.010247316879
ENSG00000099804.9	CDC34	31.1695	14.2261	14.7528	3.99065509724e-32	0.260273159703	1.31674159242e-43
ENSG00000185070.11	FLRT2	0.0929	0.371	0.1472	2.6570921118e-07	6.31014025519e-07	0.232932328934
ENSG00000137878.17	GCOM1	0.0326	0.2837	0.0377	0.00187664111178	0.996240374716	0.0884580428838
ENSG00000197329.12	PELI1	11.2759	8.4389	14.82365	0.000566372367066	6.25230019096e-14	3.46953421332e-10
ENSG00000006007.12	GDE1	10.0154	16.8147	10.39545	0.0019664802472	6.19902804607e-07	0.994153301381
ENSG00000130177.16	CDC16	21.8625	15.28875	18.6802	1.00639185066e-15	2.80186079403e-12	1.56820770849e-07
ENSG00000136449.15	MYCBPAP	0.0864	0.10705	0.05505	0.370960733584	0.0688397306003	0.0121104522948
ENSG00000157540.22	DYRK1A	2.8154	3.3088	3.3629	0.000166675974505	0.032906209496	1.0391911478e-07
ENSG00000157181.16	C1orf27	9.2284	10.20145	10.57985	0.0785288157457	0.039011862454	9.38937071977e-05
ENSG00000171722.13	C1orf111	0.0138	0.1101	0.03395	4.71359761375e-10	0.00010662596029	0.0296876936153
ENSG00000140600.17	SH3GL3	0.0295	0.1528	0.01305	3.42052495055e-07	7.30881339085e-06	0.176756173734
ENSG00000023445.16	BIRC3	19.4796	4.26585	24.5096	2.59374487781e-10	1.23308621939e-13	0.059224311488
ENSG00000091844.8	RGS17	0.1815	0.0782	0.1627	0.013905284018	0.000667235823118	0.370906269269
ENSG00000130811.12	EIF3G	35.44	23.76355	24.09635	1.17717715852e-22	0.818916251549	4.42242791125e-29
ENSG00000112936.19	C7	4.3244	133.14885	5.5615	6.55771700624e-37	5.24004360403e-24	0.001961072337
ENSG00000176435.7	CLEC14A	36.1639	16.84575	43.63525	3.52053209816e-10	4.5260992244e-14	0.05148096154
ENSG00000172780.17	RAB43	0.2588	0.29125	0.3036	0.0919993425503	0.770263289229	0.12314151091
ENSG00000174891.13	RSRC1	3.0266	4.32655	4.10835	2.82271579092e-10	0.390139825494	1.78124525768e-11
ENSG00000167434.10	CA4	1.452	12.08755	2.83975	4.35943996531e-18	4.5220356074e-15	0.319820144075
ENSG00000163749.17	CCDC158	0.1515	0.221	0.3158	0.953161169942	6.22918541018e-05	7.67768650255e-08
ENSG00000196227.11	FAM217B	3.0709	3.5195	3.578	0.0945319894269	0.0709504941753	0.00028716866452
ENSG00000149781.13	FERMT3	11.0444	2.00885	7.84765	1.74413921009e-22	4.11639053321e-16	8.14335507306e-07
ENSG00000056998.20	GYG2	0.1535	1.31455	0.08275	0.0177190719529	8.15780768957e-06	0.0763912799065
ENSG00000086015.22	MAST2	5.1608	3.39945	3.8688	2.49215152812e-07	0.494496737701	1.52518380503e-09
ENSG00000185359.14	HGS	6.8144	4.52205	5.10305	2.4651177697e-13	0.0196990070647	1.13593699842e-13
ENSG00000084676.15	NCOA1	6.6535	13.73765	11.41415	4.7810166073e-61	2.54834036789e-06	1.72663131023e-53
ENSG00000149929.16	HIRIP3	9.4436	7.30545	6.67055	2.78940574677e-10	0.00730782453565	1.69413678719e-19
ENSG00000123091.5	RNF11	36.2658	60.0573	48.405	3.0126689509e-22	0.00101477743802	1.77586618412e-09
ENSG00000171094.18	ALK	0.0399	0.012	0.03645	7.27540806779e-05	0.000927844187836	0.806889267837
ENSG00000115183.15	TANC1	2.8221	5.26255	5.0583	3.74816988584e-32	0.420156238498	1.19807128021e-32
ENSG00000064787.13	BCAS1	0.0604	0.5478	0.0323	0.000243695381765	1.72177346492e-05	0.306990196202
ENSG00000100593.18	ISM2	0.0524	0.58555	0.0407	0.00159728113543	8.60618445687e-07	0.244937767885
ENSG00000177853.14	ZNF518A	2.5785	3.07755	3.55495	0.0520977994698	0.00185580579318	1.97133642971e-07
ENSG00000257446.4	ZNF878	0.1247	0.24735	0.1237	1.96781095435e-09	6.10255294895e-06	0.168083845851
ENSG00000134575.13	ACP2	18.7475	15.1293	12.0623	3.88781674932e-06	5.46848439674e-07	5.98121338692e-18
ENSG00000141956.14	PRDM15	0.6907	0.5143	0.69515	3.49993448488e-08	8.87015737846e-13	0.111889066679
ENSG00000185274.12	WBSCR17	0.0878	1.9671	0.0577	0.979336821831	0.476014768412	0.436651683216
ENSG00000124299.15	PEPD	24.9478	55.2462	17.73715	2.59480891638e-18	1.8040189059e-19	6.89417282654e-09
ENSG00000149925.22	ALDOA	3.4281	2.06605	2.29675	4.38277926257e-07	0.00736018643955	1.155411903e-05
ENSG00000031003.10	FAM13B	4.3641	6.02245	6.8917	1.61175530548e-22	0.000157947575646	2.51041928503e-28
ENSG00000116703.14	PDC	0.0454	0.01735	0.0487	7.20451632893e-08	0.0126125997932	0.018615162906
ENSG00000139915.21	MDGA2	0.0201	0.0237	0.0386	0.258341390089	0.00345999395123	0.12195446933
ENSG00000269113.4	TRABD2B	10.5354	5.6211	9.4139	1.73886804425e-10	5.52635182824e-08	0.0057478772658
ENSG00000167601.12	AXL	21.5892	6.7745	24.14825	3.09696010985e-15	2.20974179064e-16	0.353543276177
ENSG00000133477.17	FAM83F	0.0597	1.166	0.1027	6.57762818403e-08	0.0165236692072	0.111639363804
ENSG00000187010.21	RHD	0.2711	0.1152	0.1989	3.22381935805e-07	0.000450257611357	0.204220288209
ENSG00000156804.7	FBXO32	3.4477	2.91245	4.1494	0.0188052778949	0.0279367671327	0.160762987427
ENSG00000232810.4	TNF	0.491	0.38375	0.3741	0.0405795893121	0.145571381808	0.599857678532
ENSG00000114942.14	EEF1B2	173.7189	97.1231	128.04665	8.23049902173e-11	1.59246050506e-05	5.23469500855e-08
ENSG00000188316.15	ENO4	0.1527	0.2465	0.16405	1.39252134099e-09	0.121636948427	0.0139858828988
ENSG00000186212.4	SOWAHB	2.119	7.4747	4.04865	1.64850834446e-34	3.60659119018e-18	5.32324910612e-08
ENSG00000166793.13	YPEL4	0.5242	0.0798	0.3708	1.0089900457e-08	1.16933593473e-14	0.0199157065715
ENSG00000100665.12	SERPINA4	0.1048	3.52245	0.04775	0.0922614962481	1.37395856325e-16	0.457157046996
ENSG00000132485.14	ZRANB2	11.3626	9.1663	11.99305	5.56908375833e-06	7.80657159204e-08	0.471343963607
ENSG00000164327.13	RICTOR	2.8087	3.808	4.21465	8.57852183233e-07	0.000419123377577	1.11198124025e-12
ENSG00000135744.8	AGT	57.4315	16.8804	27.71545	1.45101345056e-06	0.0218683841372	2.59467073778e-06
ENSG00000168743.13	NPNT	5.5478	34.79055	8.5917	6.30507020304e-37	5.63666639105e-20	7.98217323027e-05
ENSG00000186567.13	CEACAM19	1.125	0.5044	0.6437	3.67465567015e-07	0.000535911326319	1.95919841242e-06
ENSG00000166526.18	ZNF3	5.9292	5.00425	5.80395	1.85162643103e-08	3.39472064804e-09	0.422099400075
ENSG00000118898.16	PPL	4.4189	10.2046	4.1699	2.91476649014e-14	7.67557794882e-14	0.247372459746
ENSG00000196932.12	TMEM26	1.121	0.7217	1.12855	2.94992966994e-06	0.00515629304108	0.163933506857
ENSG00000107937.19	GTPBP4	5.7602	6.22335	6.1572	0.146544369555	0.948309784646	0.115164219487
ENSG00000104450.13	SPAG1	2.3127	1.9791	2.44415	0.179813482227	0.00349575382139	0.00915899226849
ENSG00000071462.12	WBSCR22	11.3087	7.5107	5.9224	7.31399731449e-18	2.5476652466e-06	1.30265170763e-35
ENSG00000175445.17	LPL	5.5903	16.12105	9.59915	8.45021583093e-12	5.96919148458e-07	0.00456233548659
ENSG00000163914.5	RHO	0.0193	0.0077	0.0108	1.52740054736e-05	0.00491057103896	0.00943053040977
ENSG00000089847.12	ANKRD24	0.8359	0.5606	0.44375	4.84815049673e-05	0.466884292362	1.24228276605e-07
ENSG00000109991.9	P2RX3	0.0818	0.0079	0.05315	3.01689182045e-11	2.3994586296e-08	0.00763906728028
ENSG00000100410.8	PHF5A	19.7914	16.0852	15.19555	4.19147069288e-06	0.00497414173149	3.93474010804e-13
ENSG00000187486.5	KCNJ11	0.489	1.39465	0.34665	0.447527287867	0.155865940973	0.666682984938
ENSG00000196666.6	FAM180B	0.0369	0.0205	0.02335	0.286925502154	0.21290556322	0.208807822843
ENSG00000102383.14	ZDHHC15	0.2449	1.3385	0.70045	1.72680769857e-50	2.4926530225e-19	2.87316944737e-09
ENSG00000138764.15	CCNG2	10.9969	15.83895	15.0846	9.39189255008e-06	0.12304623125	4.92621930704e-08
ENSG00000112706.12	IMPG1	0.1186	0.1698	0.19385	0.0589375451504	0.020123168545	3.16319715599e-05
ENSG00000100413.17	POLR3H	3.4941	3.51135	2.90645	0.300347995474	1.41284387638e-07	4.16102574317e-07
ENSG00000164162.14	ANAPC10	1.0194	1.00315	0.79605	0.823527986554	0.215239398055	0.0989098538198
ENSG00000186231.17	KLHL32	0.6008	1.346	1.2099	1.32387367749e-14	0.420231384333	5.96381665831e-10
ENSG00000175202.6	HIGD2B	0.0224	0.0208	0.01205	0.317586670056	0.00919089719478	0.000169225961061
ENSG00000158816.15	VWA5B1	0.0151	0.67045	0.0148	1.09731371972e-23	0.660821779269	0.026108912564
ENSG00000183853.18	KIRREL	12.0768	11.60105	16.709	0.573147093111	0.000717884283617	0.000206008858767
ENSG00000169432.18	SCN9A	0.5556	0.40955	1.1531	0.000352111607313	2.19913978053e-09	9.05194703255e-07
ENSG00000170482.17	SLC23A1	2.5787	8.6371	3.08785	1.7462413574e-09	6.2294417668e-09	0.764241217236
ENSG00000140543.15	DET1	0.1793	0.11905	0.1989	5.93424086547e-06	0.0021417399409	0.562738958043
ENSG00000160471.13	COX6B2	0.0343	0.0213	0.01625	0.0130366883686	0.515266206168	0.00106848985889
ENSG00000171815.6	PCDHB1	0.0119	0.2562	0.01475	3.62994304965e-46	2.21936945508e-27	0.00677402648391
ENSG00000186897.5	C1QL4	1.2462	0.17475	0.6875	5.49547841974e-05	5.10985929025e-05	0.0371024869554
ENSG00000096088.16	PGC	0.0261	0.05215	0.00915	0.0630131197858	0.0968247347714	0.673383192909
ENSG00000107679.14	PLEKHA1	5.9583	4.6693	8.0719	0.00402401470425	3.23484050609e-09	4.87203060368e-06
ENSG00000105523.3	FAM83E	0.0346	0.1417	0.02245	0.00397951259194	5.76260120547e-07	0.0716170794965
ENSG00000117281.16	CD160	0.2953	0.0778	0.2883	5.3369279655e-17	1.04023502775e-07	0.533378208555
ENSG00000135063.19	FAM189A2	0.381	0.69355	0.43345	0.833544867518	0.380321041635	0.478491800758
ENSG00000133316.15	WDR74	5.1566	2.8992	3.6125	1.01009915298e-36	6.02226527494e-09	9.96164837445e-27
ENSG00000073350.14	LLGL2	7.019	15.39295	4.9304	5.87028907429e-26	3.86006099003e-43	2.44495121162e-05
ENSG00000213626.13	LBH	35.433	22.96765	35.67575	8.22147504066e-09	8.21045343452e-09	0.969364832295
ENSG00000154162.15	CDH12	0.0093	0.06645	0.00575	0.6462580665	0.346744475953	0.136705350585
ENSG00000163815.6	CLEC3B	14.4814	22.78185	11.6854	0.0668592818579	0.00496689778927	0.200464778729
ENSG00000100379.17	KCTD17	6.4345	2.27975	3.2082	4.82663873226e-12	0.00294215786219	2.15335095148e-12
ENSG00000170745.12	KCNS3	7.6172	3.645	5.8938	9.13626223608e-08	0.000760177909042	0.0143537868509
ENSG00000196150.14	ZNF250	1.7032	2.18775	1.81855	6.82204008796e-05	0.000489847312051	0.573018309059
ENSG00000150459.12	SAP18	58.3067	55.5511	40.87295	0.0578743409825	1.5910364859e-17	2.73034628378e-17
ENSG00000169169.15	CPT1C	0.7479	0.3403	0.57975	2.11529787119e-08	5.83570264151e-06	0.000176349657511
ENSG00000100207.20	TCF20	5.5374	6.24005	7.6682	0.000323164488599	8.72265823373e-09	1.6611464508e-22
ENSG00000116663.11	FBXO6	13.3458	4.71765	6.16035	3.18380454134e-16	0.000107792641448	1.26625979885e-17
ENSG00000186318.16	BACE1	3.0037	4.14335	3.90445	4.8863597539e-08	0.172625870512	3.52317302586e-07
ENSG00000124193.16	SRSF6	25.1039	21.1714	23.95855	0.00328348841014	0.00935610612998	0.26147653655
ENSG00000162490.7	DRAXIN	0.0595	0.08535	0.0412	0.734311056122	0.846116820433	0.950990805715
